@RELATION pokemon

@ATTRIBUTE	type	{grass,fire,water,bug,flying,normal,poison,electric,ground}
@ATTRIBUTE	height	REAL
@ATTRIBUTE	weight	REAL
@ATTRIBUTE	name	{Bulbasaur,Ivysaur,Venusaur,Charmander,Charmeleon,Charizard,Squirtle,Wartortle,Blastoise,Caterpie,Metapod,Butterfree,Weedle,Kakuna,Beedrill,Pidgey,Pidgeotto,Pidgeot,Rattata,Raticate,Spearow,Fearow,Ekans,Arbok,Pikachu,Raichu,Sandshrew,Sandslash,NidoranF,Nidorina,Nidoqueen,NidoranM,Nidorino,Nidoking}

@DATA
poison,0.42,9.94,NidoranM
poison,0.51,9.95,NidoranM
poison,0.52,8.61,NidoranM
poison,0.54,9.54,NidoranM
poison,0.5,8.63,NidoranM
poison,0.44,8.7,NidoranM
poison,0.39,8.37,NidoranM
poison,0.99,16.67,Nidorino
poison,0.8,19.13,Nidorino
poison,0.93,20.6,Nidorino
poison,0.83,18.89,Nidorino
poison,0.9,17.36,Nidorino
poison,0.93,20.13,Nidorino
poison,0.82,18.18,Nidorino
poison,1.03,18.94,Nidorino
poison,0.81,19.34,Nidorino
poison,0.83,21.83,Nidorino
poison,0.99,16.64,Nidorino
poison,0.86,21.31,Nidorino
poison,0.85,19.77,Nidorino
poison,0.9,18.83,Nidorino
poison,0.82,18.83,Nidorino
poison,0.88,21.9,Nidorino
poison,0.82,19.58,Nidorino
poison,0.86,18.89,Nidorino
poison,0.95,19.89,Nidorino
poison,0.96,20.65,Nidorino
poison,0.99,17.8,Nidorino
poison,0.79,17.09,Nidorino
poison,0.89,19.37,Nidorino
poison,0.99,18.93,Nidorino
poison,1.07,18.62,Nidorino
poison,1.25,61.15,Nidoking
poison,1.12,64.75,Nidoking
poison,1.39,55.96,Nidoking
poison,1.33,47.87,Nidoking
poison,1.5,59.99,Nidoking
poison,1.27,57.01,Nidoking
poison,1.43,60.01,Nidoking
poison,1.48,68.01,Nidoking
poison,1.47,64.57,Nidoking
poison,1.28,71.43,Nidoking
poison,1.16,58.07,Nidoking
poison,1.36,66.47,Nidoking
poison,1.28,66.05,Nidoking
poison,1.48,60.46,Nidoking
poison,1.56,59.26,Nidoking
poison,1.28,45.19,Nidoking
poison,1.42,56.25,Nidoking
poison,1.34,61.3,Nidoking
poison,1.44,55.59,Nidoking
poison,1.36,66.03,Nidoking
poison,1.32,62.07,Nidoking
poison,1.61,68.26,Nidoking
poison,1.24,59.44,Nidoking
poison,1.31,58.34,Nidoking
poison,1.17,55.19,Nidoking
